,party,text,label
4272,linke,Das leidige Mahnwesen gehört zurückgefahren.,503.0
4273,linke,DIE LINKE will von der Rundfunkfreiheit geschützte Programmautonomie der Anstalten bewahren und eine aufgabengerechte Finanzierung des öffentlich-rechtlichen Rundfunks gewährleisten.,202.1
4274,linke,Die Rechte der freien und arbeitnehmerähnlichen Mitarbeiter*innen müssen gestärkt und ihnen müssen sichere Einkommens- und Beschäftigungsperspektiven ermöglicht werden.,701.0
4275,linke,Wir wollen Regionalität ausbauen statt kürzen: Neue Gemeinschaftseinrichtungen der ARD sollten auch in ostdeutschen Bundesländern angesiedelt werden.,301.0
4276,linke,Eine starke regionale und lokale Berichterstattung aller bestehenden Rundfunkanstalten muss dauerhaft gewährleistet sein.,301.0
4277,linke,"Bei Dritten in Auftrag gegebene Produktionen sollen angemessen und fair vergütet und die Vergabe von Aufträgen an externe Produktionsfirmen an die Einhaltung von sozialen Standards wie Tariflöhnen, Mindestlohn und branchenspezifischen Mindesthonoraren gekoppelt werden.",412.0
4278,linke,Öffentlich-rechtliche Angebote sollen im Sinne einer unabhängigen Plattform ausgebaut werden;,202.1
4279,linke,"vollfinanzierte Auftragsproduktionen sollen unbegrenzt in den Mediatheken bleiben,",502.0
4280,linke,"Die Vielfalt des Sports muss Programm abgebildet werden, weil Sport mehr ist als Fußball, Skisport und Großereignisse wie Olympia.",502.0
4281,linke,"Sportrechte demokratisieren: Gegenüber den Rechteinhabern, u. a. der Deutschen Fußballliga sollten finanzielle Verhältnismäßigkeit der Übertragungsrechte und eine gerechtere Verteilung unter den Vereinen (auch geschlechtergerecht!) geltend gemacht werden.",202.1
4282,linke,Wir setzen uns für transparente und diskriminierungsfreie Algorithmen ein.,503.0
4283,linke,"Ob bei privaten oder öffentlich-rechtlichen Medienhäusern: für DIE LINKE muss sich die Vielfalt der Gesellschaft in der Personalstruktur und im Programm wiederfinden, damit mehr Lebensrealitäten widergespiegelt werden.",503.0
4284,linke,"Journalismus und Medienarbeit dürfen nicht zu einem Berufsfeld werden, das man sich leisten können muss.",503.0
4285,linke,"Wir wollen daher gute Arbeitsbedingungen,",701.0
4286,linke,Geschlechtergerechtigkeit,503.0
4287,linke,und Diversität in der Medien- und Filmbranche schaffen.,503.0
4288,linke,Medienarbeit und -bildung müssen inklusiv sein und die Mediennutzungsmöglichkeiten vielfältig und barrierefrei.,503.0
4289,linke,Pressefreiheit und journalistische Arbeit muss gewährleistet sein.,201.1
4290,linke,"Daher fordern wir, Medienschaffende besser vor Übergriffen, Verfolgung und Gewalt zu schützen.",202.1
4291,linke,Journalist*innen als Berufsgeheimnisträger*innen wie auch ihre Quellen müssen unter Schutz zu gestellt werden (Whistleblower-Schutzgesetz).,202.1
4292,linke,"Informationsrechte der Öffentlichkeit stärken: DIE LINKE setzt sich für ein Presseauskunftsrecht ein, das die verfassungsrechtlich zugesicherten Auskunftsansprüche der Medien gegenüber Bundesbehörden sicherstellt.",202.1
4293,linke,"Kollektive Verhandlungen und Honorarvereinbarungen für Selbstständige müssen gesetzlich verankert werden,",701.0
4294,linke,Urheber*innen müssen gesetzlich verankert werden und müssen möglich sein.,502.0
4295,linke,"Der Medienmarkt wird zunehmend, beschleunigt durch die Coronakrise, von Monopolen beherrscht.",403.0
4296,linke,Die Markt- und Monopolmacht großer Digitalkonzerne und Plattformen muss zurückgedrängt und zum Beispiel durch staatsferne Aufsichtsstrukturen demokratisch kontrolliert werden (vgl. Kapitel »Digitalisierung«).,403.0
4297,linke,"Während einige Medienunternehmen von den aktuellen Entwicklungen profitieren, kämpfen andere aufgrund des drastischen Rückgangs der Werbeeinahmen.",403.0
4298,linke,"DIE LINKE fordert einen bundesweiten Bericht zum Stand der Medienvielfalt und Pressefreiheit, in dem regelmäßig auch die Entwicklungen auf dem Medienmarkt untersucht und daraus Handlungsempfehlungen abgeleitet werden, die die Medien- und Meinungsvielfalt sichern.",202.1
4299,linke,"Um Wettbewerbsnachteile auszugleichen, setzt sich DIE LINKE für eine Förderung der Presse ein, die journalistische Medienvielfalt mit guten Arbeitsbedingungen auf lokaler, regionaler, landesweiter und europäischer Ebene staatsfern stärkt und neben Printmedien auch angemessene Rechercheformate des Onlinejournalismus sowie nicht kommerzielle Angebote unterstützt.",403.0
4300,linke,DIE LINKE will Jugendschutz im Internet verbessern.,403.0
4301,linke,"Effektiver Jugendschutz besteht für uns insbesondere in flächendeckenden medienpädagogischen Angeboten für Eltern, Lehrkräfte, Kinder und Jugendliche.",706.0
4302,linke,Medienbildung gehört in allen Bildungseinrichtungen – generationenübergreifend – auf die Tagesordnung.,506.0
4303,linke,Medienkompetenzvermittlung spielt aber auch im Alter eine zentrale Rolle.,411.0
4304,linke,Die Rolle der Landesmedienanstalten wollen wir stärken.,502.0
4305,linke,Der vereinfachte Zugang zu europäischer Förderung aus den Konjunkturprogrammen und den Investitionsprogrammen über die bisherige Medienförderung hinaus sollte sowohl der Überwindung der Folgen der Pandemie,409.0
4306,linke,als auch den Bedarfen einer demokratischen Medienlandschaft gelten sowie verstärkt gemeinnützige Medienfreiheitsinitiativen fördern.,202.1
4308,linke,"Wir verteidigen das Recht auf Religionsfreiheit: Es ist das Recht der Freiheit des Glaubens, des Gewissens und die Freiheit des religiösen und weltanschaulichen Bekenntnisses.",201.1
4309,linke,"Wir unterstützen den Kampf von Menschen für globale soziale Gerechtigkeit, Demokratie und Frieden unabhängig von ihrer Weltanschauung und Religion.",503.0
4310,linke,Wir treten für die institutionelle Trennung von Staat und Religion ein.,604.0
4311,linke,Das Recht auf Religionsfreiheit ist ein Schutz gerade für Minderheiten.,201.1
4312,linke,"Deshalb verteidigen wir jüdische Menschen, Muslim*innen und alle anderen religiösen Minderheiten, wenn sie wegen ihrer Religion diskriminiert werden.",607.1
4313,linke,"Drohungen, Übergriffe und Anschläge richten sich gegen Muslim*innen und jüdische Menschen und gegen Synagogen und Moscheen.",503.0
4314,linke,Sie sind alltäglich geworden.,503.0
4315,linke,"Antisemitismus und antimuslimischer Rassismus, wie jede andere Form des Rassismus, dürfen keinen Platz in der Gesellschaft haben.",503.0
4316,linke,Wir treten für die Gleichbehandlung aller Religionen und Weltanschauungen mit den christlichen Kirchen ein.,503.0
4317,linke,DIE LINKE unterstützt den Kampf der Gewerkschaften,701.0
4318,linke,und Kirchen für den erwerbsarbeitsfreien Sonntag.,603.0
4319,linke,"Wir fordern die Abschaffung des kirchlichen Sonderarbeitsrechts für die Beschäftigten in den Kirchen, in Diakonie und Caritas.",604.0
4320,linke,Das Menschenrecht auf freie Religionsausübung schließt das Recht auf öffentliches Bekenntnis zu einer Religion ein.,201.2
4321,linke,"DIE LINKE verteidigt das Selbstbestimmungsrecht von muslimischen Frauen, spricht sich gegen ein Verbot religiös motivierter Bekleidung aus und lehnt eine Einschränkung von Beschäftigtenrechten auf dieser Grundlage ab.",607.1
4322,linke,"Wir wollen einen Ethikunterricht, in dem alle Schüler*innen mit ihren unterschiedlichen weltanschaulichen, kulturellen und religiösen Hintergründen gemeinsam über ethische Fragen diskutieren können.",503.0
4323,linke,Im Rahmen des Bildungsauftrages sollen Schulen auch weiterhin Wissen über Religionen vermitteln.,506.0
4324,linke,"Soweit bekenntnisorientierter Religionsunterricht an Schulen als Wahlfach angeboten wird, sollten sich alle Religionsgemeinschaften beteiligen können.",503.0
4325,linke,Die Militärseelsorge in der jetzigen Form wollen wir abschaffen.,105.0
4326,linke,Sie ist auch innerhalb der Kirchen umstritten.,105.0
4327,linke,"Sie muss durch einen Seelsorgevertrag für alle Angehörigen der Bundeswehr ersetzt werden, der eine gleichberechtigte Betreuung durch alle Religions- und Weltanschauungsgemeinschaften garantiert.",604.0
4328,linke,Die kirchlichen oder weltanschaulichen Betreuungspersonen sollen bei der Bundeswehr weder angestellt noch verbeamtet sein.,604.0
4329,linke,"DIE LINKE fordert, dass die Kirchen in Zukunft ihre Steuern bzw. Beiträge selbstständig einziehen.",604.0
4330,linke,Wir treten für den seit 1919 bestehenden Verfassungsauftrag zur Ablösung der Staatsleistungen an die Kirchen ein.,604.0
4331,linke,In einer weltanschaulich und religiös vielfältigen Gesellschaft müssen alle die gleichen Möglichkeiten der Finanzierung haben.,503.0
4332,linke,DIE LINKE ist gegen ein Bauverbot für Sakralbauten.,603.0
4333,linke,Wir fordern die Einführung staatlich geschützter Feiertage für jüdische und muslimische Religionsgemeinschaften.,607.1
4334,linke,DIE LINKE tritt für die rechtliche Gleichstellung aller Religions- und Weltanschauungsgemeinschaften ein.,503.0
4336,linke,Sport ist für alle da.,503.0
4337,linke,Dafür müssen wir die Zugangsbedingungen zum Sport verbessern.,503.0
4338,linke,"Sport treiben zu können, soll nicht vom Einkommen und sozialen Status abhängen.",503.0
4339,linke,Sportvereine sind auch Orte erfolgreicher Integration.,607.2
4340,linke,"Wir fördern inklusiven, integrativen, natur- und umweltverträglichen Sport.",502.0
4341,linke,Sportangebote und die Sportförderung müssen geschlechtergerecht sein und alle Altersgruppen angemessen berücksichtigen.,503.0
4342,linke,"Viele Sporthallen, Sportplätze und Schwimmbäder sind baufällig, teilweise bereits gesperrt.",502.0
4343,linke,Der Sanierungsbedarf beträgt rund 31 Milliarden Euro.,502.0
4344,linke,"Unser Zukunftsprogramm sieht ausreichende Investitionen vor, um die Einrichtungen barrierefrei",503.0
4345,linke,und ökologisch sinnvoll zu sanieren.,416.2
4346,linke,Die Eintrittspreise für Schwimmbäder müssen für alle erschwinglich sein.,503.0
4347,linke,"Anerkannte Sportorganisationen, Schulen und Hochschulen sollen das Recht bekommen, Spiel- und Sportanlagen öffentlicher Träger unentgeltlich zu nutzen, wie es etwa im neuen Thüringer Sportfördergesetz geregelt ist.",502.0
4348,linke,Allen Schüler*innen soll die Teilnahme am Schwimmunterricht ermöglicht werden.,503.0
4349,linke,Bis zum Ende der Primarstufe sollen alle Kinder sicher schwimmen können.,506.0
4350,linke,DIE LINKE sieht Breitensport und Spitzensport als wechselseitiges Verhältnis.,502.0
4351,linke,Sie will sowohl den Breitensport mit seiner positiven sozialen und gesundheitlichen Wirkung fördern als auch mögliche Sportkarrieren unterstützen.,502.0
4352,linke,Die Spitzensportreform des Bundes wie auch das Konzept zur Förderung von Sportgroßveranstaltungen gehören auf den Prüfstand.,502.0
4353,linke,Wir wollen eine offene Diskussion über die Rolle des Sports in der Gesellschaft – auch unter Berücksichtigung der Folgen der Coronapandemie.,502.0
4354,linke,Sport muss kommunale Pflichtaufgabe werden.,502.0
4355,linke,"Die Rechte von Athlet*innen müssen weiter gestärkt,",502.0
4356,linke,bestehende Ungleichheiten bei der Förderung des Sports von Menschen mit Behinderungen beseitigt werden.,503.0
4357,linke,"Doping, alle Formen von Gewalt, Korruption und andere Manipulationen müssen bekämpft werden.",605.1
4358,linke,"Die Kommerzialisierung des Sports zum Zwecke der Profitmaximierung muss zurückgedrängt und die Vermittlung von Werten wie Toleranz, Respekt und Fairness gestärkt werden.",606.1
4359,linke,Der Erhalt und die Förderung der Gesundheit müssen im Breitenwie auch im Leistungssport einen höheren Stellenwert erhalten.,502.0
4360,linke,"Die Mittel für Fanprojekte, Initiativen und Projekte gegen extreme Rechte, Diskriminierung und Gewalt sowie für die integrative Wirkung der Sportvereine sollen erhöht und nachhaltig festgeschrieben werden.",606.1
4362,linke,"DIE LINKE setzt sich für einen Paradigmenwechsel ein: weg von der Strafverfolgung, hin zu Prävention, Beratung und Hilfe.",605.2
4363,linke,"Wir sehen es nicht als Aufgabe der Politik an, Menschen zu erziehen, sondern ihnen eine informierte und risikobewusste Konsumentscheidung zu ermöglichen.",201.1
4364,linke,Wir wollen den Wunsch nach Rausch nicht moralisch werten.,605.2
4365,linke,"Er ist ein Bestandteil der Kultur, auch wenn damit Risiken und mögliche Schäden verbunden sind.",605.2
4366,linke,Nur durch eine gute Gesundheits- und Sozialpolitik ist eine Schadensreduzierung möglich.,504.0
4367,linke,Mit dem Verbot von Drogen werden die Risiken für Konsumierende und Gesellschaft nicht wirksam reduziert.,605.2
4368,linke,Es verhindert weder den Drogenhandel noch senkt es wirksam den Konsum.,605.2
4369,linke,"Die Gesundheitsgefährdung durch Streckmittel, die Finanzierung der organisierten Kriminalität, Beschaffungskriminalität, sozialer Abstieg von Abhängigen, Begleiterkrankungen wie HIV/Aids und Hepatitis – viele drogenbezogene Probleme werden mehr durch die Repression verursacht als durch die Drogen selbst.",605.2
4370,linke,"Zugleich bindet die Repression große finanzielle Mittel: Mehrere Milliarden Euro werden für die Strafverfolgung ausgegeben, für Hilfe und Prävention nur ein Bruchteil davon.",605.2
4371,linke,"Drogen und Sucht sind ein Spiegel der Gesellschaft: Abhängig sein kann man nicht nur von illegalen oder legalen Substanzen, Tabak oder Alkohol, sondern zum Beispiel auch von Glücksspiel, Medikamenten und Energydrinks.",605.2
4372,linke,Sucht hat vielfältige soziale und psychologische Ursachen und sollte – wie andere Erkrankungen auch – nicht als Versagen einzelner Menschen interpretiert werden.,605.2
4373,linke,Wir wollen Cannabis legalisieren.,605.2
4374,linke,Wir wollen eine vorrangig nichtkommerzielle Bezugsmöglichkeit schaffen und den Besitz sowie Anbau zum eigenen Bedarf erlauben.,605.2
4375,linke,Als zeitlich befristete Übergangslösung schlagen wir Modellprojekte zur legalen Verfügbarkeit in den Bundesländern bei gleichzeitiger bundesweiter Entkriminalisierung der Konsumierenden vor.,605.2
4376,linke,Die gesetzlichen Regeln zur medizinischen Verwendung von Cannabis müssen im Sinne der Patient*innen geändert werden.,504.0
4377,linke,Der Zugang muss entbürokratisiert werden.,504.0
4378,linke,Der Einsatz von Cannabis als Medizin muss auch bei weniger schweren Erkrankungen ermöglicht und der Genehmigungsvorbehalt der Krankenkassen abgeschafft werden.,504.0
4379,linke,"Wir wollen die Versorgungssicherheit verbessern, indem mehr Cannabis als Medizin in Deutschland angebaut wird.",605.2
4380,linke,Die Bestimmungen zum Fahren von Fahrzeugen bei medizinischer Verwendung von Cannabis müssen endlich klar geregelt werden.,605.2
4381,linke,Substitutionstherapie muss allen Opioidabhängigen offenstehen.,504.0
4382,linke,"Der Zugang und die Behandlung müssen vereinfacht werden, vor allem auch in Haftanstalten.",504.0
4383,linke,Dazu brauchen wir unter anderem mehr Substitutionsärzte.,504.0
4384,linke,Auch die diamorphingestützte Behandlung (Heroinvergabe) und die Take-Home-Regelung sollen ausgebaut werden.,504.0
4385,linke,"DIE LINKE fordert eine unabhängige wissenschaftliche Überprüfung, ob die bisherige repressive Drogenpolitik ihre Ziele erreicht und welche Nebenwirkungen sie entfaltet hat.",605.2
4386,linke,Wir wollen die Kriminalisierung von Konsumierenden beenden.,605.2
4387,linke,"Dafür sollen für häufig gebrauchte Drogen bundeseinheitliche Höchstmengen festgelegt werden, bei deren Besitz keine Strafverfolgung erfolgt.",605.2
4388,linke,In diesen Fällen muss die Strafverfolgung durch Beratungs- und Hilfsangebote ersetzt werden.,605.2
4389,linke,"Zudem werden so Mittel frei, die Organisierte Kriminalität zu bekämpfen.",605.1
4390,linke,n Im Vordergrund muss stehen: Schaden reduzieren und Leben retten.,504.0
4391,linke,Deshalb wollen wir schadensminimierende Maßnahmen ausbauen.,504.0
4392,linke,"Wir wollen einen flächendeckenden Zugang zu Drogenkonsumräumen, zu sterilen Konsumutensilien und zur Take-home-Vergabe von Naloxon, das bei Opioidüberdosierung lebensrettend ist.",605.2
4393,linke,"Wir wollen, dass analysegestützte Präventionsprogramme (Drug Checking) ausdrücklich ermöglicht und von den Ländern durchgeführt werden.",605.2
4394,linke,Wir wollen die Regelungen über Drogen im Straßenverkehr anpassen.,605.2
4395,linke,"Für alle Drogen werden Grenzwerte für die Blutkonzentration festgelegt, bei denen eine Einschränkung der Fahrtüchtigkeit praktisch ausgeschlossen werden kann.",605.2
4396,linke,Dabei soll das Nüchternheitsgebot nicht angetastet werden.,605.2
4397,linke,Cannabis- und alkoholkonsumierende Führerscheininhaber*innen wollen wir rechtlich gleichstellen.,605.2
4398,linke,Werbung und Sponsoring für Tabak- und Alkoholprodukte in der Öffentlichkeit wollen wir verbieten.,412.0
4399,linke,Wir plädieren für die Einhaltung der Vorgaben der WHO-Tabakrahmenkonvention.,107.0
4400,linke,Tabakprodukte sollten in einheitlichen Verpackungen angeboten werden wie beispielsweise in Australien.,403.0
4401,linke,Wir wollen den Nichtraucher- und Jugendschutz weiter ausbauen.,504.0
4402,linke,Der Konsum von E-Zigaretten sollte als weniger schädliche Alternative zum Tabakkonsum angesehen und daher auch in steuerlicher Hinsicht günstiger gehalten werden.,412.0
4403,linke,Wir wollen die Gefahren der Spielsucht verringern.,504.0
4404,linke,"Für das Automatenspiel muss ein staatlich lizenziertes Angebot eingeführt werden, das die Minimierung von gesundheitlichen und sozialen Folgen des Automatenspiels zum Ziel hat.",504.0
4405,linke,Gleiches gilt für Onlineglücksspiele.,504.0
4406,linke,Für gastronomische Einrichtungen wollen wir ein Automatenverbot.,412.0
4407,linke,Die Glücksspielelemente im E-Gaming-Bereich müssen reguliert und eingedämmt werden.,403.0
4410,linke,DIE LINKE verteidigt das Prinzip des Friedens als Modus internationaler Politik.,106.0
4411,linke,Die Kriegsgefahr war seit Jahrzehnten nicht so groß wie heute.,106.0
4412,linke,"Ein Blick auf die globalen Verhältnisse zeigt, in welche Richtungen es gehen kann: Verschärfte Konkurrenz und autoritärer Staat, auch innerhalb der Europäischen Union.",202.1
4413,linke,Geopolitische Rivalitäten und Wirtschaftskriege nehmen zu.,106.0
4414,linke,Wir setzen auf Entspannungspolitik,106.0
4415,linke,und gerechte Wirtschaftsstrukturen.,107.0
4416,linke,Die Achtung des Völkerrechts,107.0
4417,linke,und der Menschenrechte sind für uns nicht verhandelbar.,201.2
4418,linke,Darum kann es für DIE LINKE in diesen Fragen auch kein Messen mit zweierlei Maß geben.,106.0
4419,linke,»Ohne Gerechtigkeit gib es keinen Frieden.,106.0
4420,linke,Der Kapitalismus trägt den Krieg in sich wie die Wolke den Regen.« (Jean Jaures),415.0
4421,linke,Doch die Bundesregierung setzt weiter auf die einseitige Durchsetzung wirtschaftlicher und geopolitischer Interessen in der Standortkonkurrenz.,305.1
4422,linke,Das verstärkt die weltweite Ungleichheit und schwächt ausgerechnet in Zeiten der Klimakatastrophe Formen und Foren grenzübergreifender Kooperation.,107.0
4423,linke,Die US-Regierung setzt auch mit neuem Präsidenten den Konfrontationskurs zum Erhalt der eigenen Vormachtstellung durch Sanktionen und militärische Interventionen fort.,109.0
4424,linke,"USA und EU versuchen, ihre Vormachtstellung gegen Russland und China durchzusetzen.",109.0
4425,linke,Das droht in einen neuen Kalten Krieg zu eskalieren.,106.0
4426,linke,"In Strategiepapieren der NATO und EU werden Russland und China als Feindbilder beschrieben, das lehnen wir ab.",107.0
4427,linke,Wir stellen uns gegen alle Formen des Imperialismus.,103.1
4428,linke,"Den Rüstungsausgaben der NATO in Höhe von 1,1 Billionen Dollar stehen 61 Mrd. von Russland gegenüber.",105.0
4429,linke,Es geht also nicht um Gefahrenabwehr.,105.0
4430,linke,Aber die Bundesregierung und die Europäische Union rüsten auf – und verschärfen so die Konflikte.,105.0
4431,linke,DIE LINKE ist sich der Geschichte des deutschen kriegerischen Hegemonialstrebens in Europa und der Welt bewusst.,602.1
4432,linke,"Wir sind der Überzeugung, dass der Bundesrepublik aus den Verbrechen, die durch Nazideutschland im Zweiten Weltkrieg verursacht wurden, eine besondere Verantwortung zum Frieden gegenüber allen Ländern und ihren Menschen erwächst, die Opfer dieser Kriege wurden.",106.0
4433,linke,"Im Jahr, in dem sich der Beginn des Raub- und Vernichtungskriegs der faschistischen Wehrmacht im Osten zum 80. Mal jährt, erneuern wir gegenüber Russland und den anderen Ländern der ehemaligen Sowjetunion die Verpflichtung: Nie wieder Faschismus, nie wieder Krieg von deutschem Boden!",106.0
4434,linke,"Wir wollen einen Paradigmenwechsel in der Außenpolitik und stehen für gewaltfreie Konfliktlösung und grenzübergreifende Kooperation, statt Rüstungsexporte und Auslandseinsätze der Bundeswehr.",106.0
4435,linke,"Für Frieden und Stabilität brauchen wir in der internationalen Politik ein verbindliches Regelwerk, das immer gilt.",107.0
4436,linke,Die Basis hierfür ist das Völkerrecht.,107.0
4437,linke,"Die Bundesregierung und die sie tragenden Parteien CDU/CSU und SPD haben einen Aufrüstungs- und Konfrontationskurs gefahren, den DIE LINKE ablehnt.",305.1
4438,linke,DIE LINKE ist die Friedenspartei und verlässliche Stimme der Friedensbewegung im Bundestag.,106.0
4439,linke,Wir wollen einen sofortigen Stopp aller Waffenexporte.,105.0
4440,linke,Investitionen in Militarisierung und Aufrüstung lehnen wir ab.,105.0
4441,linke,"Wir stehen für gerechte Wirtschaftsbeziehungen,",107.0
4442,linke,nachhaltige Entwicklungszusammenarbeit,107.0
4443,linke,und einen solidarischen Multilateralismus.,107.0
4444,linke,"An einer Regierung, die Kriege führt und Kampfeinsätze der Bundeswehr im Ausland zulässt, die Aufrüstung und Militarisierung vorantreibt, werden wir uns nicht beteiligen.",105.0
4445,linke,Langfristig halten wir an der Vision einer Welt ohne Armeen fest.,105.0
4447,linke,Die Bundeswehr muss aus allen Auslandseinsätzen abgezogen werden.,105.0
4448,linke,Vor 20 Jahren wurde erstmals eine Beteiligung der Bundeswehr am Krieg in Afghanistan beschlossen und seitdem von allen Bundesregierungen Jahr für Jahr verlängert.,105.0
4449,linke,DIE LINKE hat die Bundeswehreinsätze in Afghanistan stets abgelehnt.,105.0
4450,linke,Der Abzug aus Afghanistan ist zu begrüßen.,105.0
4451,linke,"Aber er offenbart das Desaster, das der Krieg angerichtet hat.",105.0
4452,linke,"Über 200000 Afghan*innen haben ihr Leben verloren, darunter die mehr als 100 Opfer von Kundus.",105.0
4453,linke,Millionen Menschen sind auf der Flucht.,201.2
4454,linke,"3 600 westliche Soldat*innen verloren ihr Leben, darunter 59 Bundeswehrsoldaten.",105.0
4455,linke,"Der Krieg wurde damit begründet, Sicherheit, Demokratie und Frauenrechte zu schaffen.",105.0
4456,linke,"Keines der erklärten Ziele wurde erreicht, im Gegenteil.",105.0
4457,linke,"Die Taliban sind stark wie lange nicht mehr, die soziale und die wirtschaftliche Situation im Land sind katastrophal.",105.0
4458,linke,"Die Lehre aus der afghanischen Katastrophe ist die gleiche, wie die aus der syrischen, libyschen und irakischen: Demokratie und gesellschaftlicher Fortschritt können nicht mit Kriegen von außen aufgezwungen werden.",105.0
4459,linke,"Die Konsequenz muss sein, die ausländischen Truppen, Spezialkräfte und Geheimdienste dauerhaft zurückzuziehen.",105.0
4460,linke,"Aus Afghanistan, Mali und allen anderen Auslandseinsätzen.",105.0
4461,linke,Derzeit befinden sich circa 3000 Soldat*innen mit Mandaten des Deutschen Bundestages im Auslandseinsatz.,105.0
4462,linke,"Darüber hinaus sind über10000 Bundeswehrsoldat*innen ohne Mandat im Ausland aktiv, aktuell zum Beispiel in Litauen.",105.0
4463,linke,Die Bundeswehr muss aus allen Auslandseinsätzen zurückgeholt werden und darf nicht in neue entsendet werden.,105.0
4464,linke,"Wir wollen die Mittel, die bisher für Auslandseinsätze ausgegeben werden, in ein ziviles Aufbau",107.0
4465,linke,und Friedenssicherungsprogramm investieren.,106.0
4466,linke,Wir lehnen die vom Bundestag mandatierten Auslandseinsätze der Bundeswehr ab.,105.0
4467,linke,"Ebenso stellen wir uns gegen die Präsenz deutscher Soldaten im Ausland unter Verantwortung der NATO, wie derzeit etwa in Litauen.",105.0
4468,linke,Wir lehnen Ausbildungsmissionen für Soldat*innen und Sicherheitskräfte ab.,105.0
4469,linke,Wir fordern ein Verbot des Einsatzes militärischer Sicherheits-­ und Söldnerfirmen.,105.0
4470,linke,"Wir wollen keine Beteiligung an internationalen Polizei­ und Geheimdiensteinsätzen oder Ausbildungsmissionen, die der Unterstützung autoritärer Regime dienen.",202.1
4471,linke,Wir lehnen zivil­militärische Koopera­tionen ab.,105.0
4472,linke,Wichtige zivile Hilfe darf nicht mit militärischen Maßnahmen verknüpft werden.,107.0
4473,linke,"Wir fordern, dass zivile Strukturen für internationalen Katastrophenschutz aufgebaut werden.",107.0
4475,linke,Die Ausgaben der Bundesregierung für Rüstung und die Bundeswehr steigen stetig an.,105.0
4476,linke,"Die Bundesregierung steuert weiter auf das Ziel der NATO zu, 2 Prozent des Bruttoinlandsprodukts für Rüstung auszugeben.",105.0
4477,linke,"Wir setzen auf Abrüstung, Demokratie und friedliche Außenpolitik, die Ausgaben für Rüstung müssen drastisch gesenkt werden.",105.0
4478,linke,Wir werden eine Steigerung der Militär- und Rüstungsausgaben ablehnen.,105.0
4479,linke,"Der Militärhaushalt der Bundesregierung ist in den letzten Jahren massiv gestiegen und beträgt derzeit 47 Milliarden Euro, das entspricht mehr als 500 Euro aus Steuergeldern je Bürger*in.",105.0
4480,linke,Der Preis für eine hochgerüstete Bundeswehr:,105.0
4481,linke,"Steuermilliarden fehlen beim Ausbau des Gesundheitssystems,",504.0
4482,linke,"der sozialen Infrastruktur,",504.0
4483,linke,Bildung,506.0
4484,linke,und Klimaschutz.,501.0
4485,linke,"Der Verteidigungshaushalt des Bundes muss und kann deutlich reduziert werden, denn wir wollen die Bundeswehr verkleinern und auf große Rüstungsprojekte, wie das Future Combat Air System (FCAS) oder das Main Ground Combat System (MGCS) zur Entwicklung eines Kampfpanzers verzichten.",105.0
4486,linke,"Wir rufen dazu auf, im kommenden Jahr in allen Staaten weltweit die Militärausgaben um 10 Prozent zu senken.",105.0
4487,linke,"Wenn alle Staaten das gleichzeitig tun, bleibt die relative Sicherheit für jedes Land gleich – und es würde auf einen Schlag183 Milliarden Dollar freisetzen, um Soziales wie die Bekämpfung von Hunger, Armut und die Folgen der Coronakrise zu finanzieren.",105.0
4488,linke,"Der Umbau der Bundeswehr zu einer weltweit agierenden Einsatzarmee dient nicht unserer Sicherheit, sondern den Interessen von Großkonzernen und Eliten im globalen Kampf um Rohstoffe, Einflusssphären und Absatzmärkte.",109.0
4489,linke,Die Aufrüstung der Bundeswehr wird von einer Militarisierung der Gesellschaft begleitet.,105.0
4490,linke,Die Ausrichtung der Bundeswehr als Ein­satzarmee lehnen wir ab.,105.0
4491,linke,DIE LINKE setzt sich für eine schrittweise Abrüstung der Bundeswehr ein.,105.0
4492,linke,"Material und Truppenteile, die ausschließlich für Auslandseinsätze konzipiert sind, müssen zuerst abgebaut werden.",105.0
4493,linke,Der Cyber- und Informationsraum der Bundeswehr muss aufgelöst werden.,105.0
4494,linke,Den Paradigmenwechsel in der Militärtechnologie und -strategie zu »Revolution in militärischen Angelegenheiten« (RMA) und Cyberwar lehnt DIE LINKE strikt ab.,105.0
4495,linke,"Bekämpfung von Kriminalität im Netz und Schutz kritischer Infrastruktur sind Aufgabe der Sicherheitsbehörden im Inneren, nicht der Bundeswehr (vgl. Kapitel »Digitalisierung«).",605.1
4496,linke,"Extrem rechtes, rassistisches und demokratiegefährdendes Gedankengut in der Bundeswehr sowie in für die Bundesrepublik tätigen Sicherheitsunternehmen muss aufgedeckt und bekämpft werden.",202.1
4497,linke,Daher fordern wir auch eine Studie zu Rassismus und rechtem Gedankengut in der Bundeswehr (vgl. Kapitel »Sicherheit für alle«).,503.0
4498,linke,Wir wollen die Spezialeinheit Kommando Spezialkräfte (KSK) auflösen.,105.0
4499,linke,"Es ist öffentlich geworden, dass es in der Bundeswehr und speziell in der Elitekampftruppe KSK rechte, neonazistische Akteure und Netzwerke gibt.",202.1
4500,linke,Darüber hinaus gab es beim KSK umfangreiche Munitionsverluste.,202.1
4501,linke,DIE LINKE hat einen Anteil an der Aufklärung dieses Skandals.,305.1
4502,linke,Gegen rechte Akteure und Netzwerke in der Bundeswehr und in anderen Sicherheitsbehörden muss entschieden vorgegangen werden.,202.1
