,party,text,label
6199,fdp,EU-Kommission und Europäischer Auswärtiger Dienst müssen die Mitgliedstaaten beraten,108.0
6200,fdp,und eine Beeinflussung der Willensbildungsprozesse und Wahlen in demokratischen Staaten aus autokratisch regierten Ländern verhindern.,202.1
6201,fdp,"Deutschland muss sich durch aktive Diplomatie, eine Bündelung der Zuständigkeiten bei den zuständigen Nachrichtendiensten sowie die Arbeit der politischen Stiftungen besser schützen.",104.0
6202,fdp,"Zudem brauchen wir lebenslange Lernkonzepte zur Vermittlung von Digital- und Medienkompetenz, sodass sich Personen jeglichen Alters sicher im Internet bewegen und Inhalte dem Zusammenhang entsprechend verstehen und bewerten können.",411.0
6203,fdp,Ferner muss der deutsche Auslandsrundfunk in Gestalt der Deutschen Welle gestärkt werden.,502.0
6204,fdp,Berichterstattung und Informationsangebote müssen ausgebaut werden.,202.1
6205,fdp,Dazu gehören auch die stärkere Digitalisierung und Regionalisierung der Angebote sowie der Aufbau weiterer fremdsprachlicher Programme.,502.0
6206,fdp,Wir Freie Demokraten bekennen uns uneingeschränkt zur NATO.,104.0
6207,fdp,"Die zentralen Beschlüsse der Allianz von Wales und Warschau tragen wir in vollem Umfang mit: die Stärkung des Abschreckungs- und Verteidigungsdispositivs der NATO durch Finanzmittel, Fähigkeiten und Beiträge, einhergehend mit gleichzeitigem Dialog mit Russland.",104.0
6208,fdp,Darüber hinaus wollen wir das Bündnis strategisch weiterentwickeln und unterstützen den Prozess zur Entwicklung eines neuen Strategischen Konzepts.,104.0
6209,fdp,Dazu gehört für uns eine klare Strategie im Umgang mit der Volksrepublik China sowie die Kooperation und Zusammenarbeit der NATO mit demokratischen Partnerstaaten im indopazifischen Raum.,104.0
6210,fdp,Wir Freie Demokraten wollen die Einsatzbereitschaft der Bundeswehr erhöhen und hierfür einen klaren Modernisierungskurs einschlagen.,104.0
6211,fdp,"Wir wollen, dass die Ausbildung und Ausrüstung unserer Soldatinnen und Soldaten in Einklang mit den Aufträgen der Bundeswehr gebracht wird.",104.0
6212,fdp,Deshalb müssen auch die bisher eingeleiteten Trendwenden einer Überprüfung unterzogen und der Modernisierungsprozess der Bundeswehr muss langfristig finanziell abgesichert werden.,104.0
6213,fdp,Wir Freie Demokraten bekennen uns zum langfristigen Ziel einer atomwaffenfreien Welt,105.0
6214,fdp,"und setzen uns dafür ein, die andauernde Krise der nuklearen Abrüstung und Rüstungskontrolle zu überwinden.",105.0
6215,fdp,"Wir wollen deshalb, dass Deutschland und Europa starke Impulsgeber sind, um die Instrumente von Abrüstung und Rüstungskontrolle für das 21. Jahrhundert zu erneuern und neu zu denken.",105.0
6216,fdp,"Rüstungskontrollvereinbarungen für sogenannte „Cyberwaffen“, die neuen Massenvernichtungswaffen im Informationszeitalter, und die „Hypersonic Glide Vehicles“ mit Atomsprengkopf, die innerhalb einer Stunde jeden Ort auf der Welt erreichen und zerstören können, müssen dringend verhandelt werden.",105.0
6217,fdp,Wir Freie Demokraten fordern ein unverzügliches Ende der Gewalt in der Ostukraine,106.0
6218,fdp,"Im Fall einer weiteren militärischen Eskalation in der Ukraine muss die EU die Sanktionen verschärfen, denn sie sind kein Selbstzweck, sondern dienen der Wiederherstellung der Friedensordnung.",106.0
6219,fdp,"Wir Freie Demokraten wollen Gesprächskanäle, vor allem zu Bürgerrechtsorganisation wie Memorial, offenhalten.",107.0
6220,fdp,Auch wollen wir Reisen für die Zivilgesellschaft durch Visumserleichterungen vereinfachen.,107.0
6221,fdp,Die russische Regierung muss zuvor aber zu Rechtsstaatlichkeit und der Einhaltung der Bürgerrechte und des Völkerrechts zurückkehren.,202.1
6222,fdp,Wir fordern die umgehende Freilassung aller politischen Gefangenen,201.2
6223,fdp,Die demokratische Opposition in Belarus wollen wir durch verstärkte Informationsangebote der Deutschen Welle und durch finanzielle Unterstützung zugunsten der Zivilgesellschaft sowie durch Visumserleichterungen unterstützen.,202.1
6224,fdp,Wir Freie Demokraten setzen uns unvermindert für eine Fortsetzung des deutschen und europäischen Engagements im Nahen Osten,107.0
6225,fdp,und eine Wiederbelebung des israelisch- palästinensischen Friedensprozesses ein.,106.0
6226,fdp,"Wir treten für eine verhandelte Zweistaatenlösung als den bislang einzigen Weg ein, um einerseits dauerhaft die Sicherheit des demokratischen Staates Israel zu garantieren",101.0
6227,fdp,"und andererseits die Schaffung eines souveränen, demokratischen und lebensfähigen Staates Palästina zu ermöglichen.",107.0
6228,fdp,"Deshalb sehen wir mögliche Schritte, Teile des Westjordanlandes völkerrechtswidrig zu annektieren, mit Sorge.",103.1
6229,fdp,"Das würde die Möglichkeit gefährden, im Rahmen von zukünftigen Verhandlungen eine Zweistaatenlösung zu erreichen und umzusetzen.",106.0
6230,fdp,"Gleichzeitig muss es das klare Ziel sein, einen künftigen palästinensischen Staat auf der Basis von Demokratie und Rechtsstaatlichkeit aufzubauen.",202.1
6231,fdp,Wir Freie Demokraten wollen die EU-China-Beziehungen ungeachtet der Systemrivalität gezielt weiterentwickeln und die wirtschaftlichen und zivilgesellschaftlichen Beziehungen vertiefen.,107.0
6232,fdp,und die fehlende Rechtsstaatlichkeit dürfen nicht schweigend hingenommen werden.,202.1
6233,fdp,"Vor diesem Hintergrund unterstützen wir die zielgerichtete Verhängung von Sanktionen der EU gegen chinesische Offizielle, die für Menschenrechtsverletzungen verantwortlich sind.",201.2
6234,fdp,Wir Freie Demokraten unterstützen die demokratische und rechtsstaatliche Entwicklung in Taiwan als gelungenen Gegenentwurf zum autoritären Herrschaftssystem in der Volksrepublik China.,202.1
6235,fdp,Wir befürworten die Bemühungen Taiwans um Einbindung in internationale Organisationen – soweit das unterhalb der Schwelle einer staatlichen Anerkennung erfolgen kann.,107.0
6236,fdp,"Wir wollen zudem, dass Deutschland und die EU den Ausbau der wirtschaftlichen, wissenschaftlichen und zivilgesellschaftlichen Beziehungen vorantreiben.",107.0
6237,fdp,"Gemeinsam mit unseren europäischen Partnern und anderen Demokratien, allen voran Australien, Japan, Indien und den USA, wollen wir eine Strategie entwerfen, um China von der Drohung einer gewaltsamen Einnahme Taiwans abzubringen und China anhalten, auf dem Pfad der Diplomatie zu bleiben.",107.0
6238,fdp,"Unser langfristiges Ziel ist es, dass sich die Volksrepublik China und Taiwan im friedlichen Dialog darauf verständigen, den Bürgerinnen und Bürgern Taiwans die freie Entscheidung über ihre politische Zukunft zu ermöglichen.",202.1
6239,fdp,"Wir Freie Demokraten stehen an der Seite der mutigen Bürgerinnen und Bürger Hongkongs, die für ihre Freiheitsrechte eintreten.",201.1
6240,fdp,"Wir verurteilen das Sicherheitsgesetz der chinesischen Führung sowie deren neues Wahlgesetz für Hongkong, denn es kriminalisiert die demokratischen Proteste in Hongkong, unterdrückt Menschen und setzt die repressiven Standards Chinas in Hongkong um.",202.1
6241,fdp,"Zusammen mit der EU, Großbritannien und den USA muss Deutschland die Einhaltung der chinesisch- britischen Erklärung von 1984 einfordern, die das Prinzip „Ein Land, zwei Systeme“ verankert.",103.1
6242,fdp,Auf diesen Bruch des Völkerrechts müssen Deutschland und die EU reagieren und personenbezogene Sanktionen gegen die Verantwortlichen erlassen.,109.0
6243,fdp,"Wir wollen, dass Deutschland und die EU diese Chance nutzen.",107.0
6244,fdp,"Hierfür wollen wir Freie Demokraten den Dialog mit den Vereinigten Staaten auf allen Ebenen intensivieren, die transatlantischen Handelsbeziehungen hin zu einem transatlantischen Wirtschaftsraum vertiefen und den „EU-US-Privacy Shield“ schnell neu verhandeln, um eine rechtssichere Lösung für den transatlantischen Datenverkehr zu finden.",107.0
6245,fdp,"Zudem wollen wir die europäische Handlungsfähigkeit sowie den Zusammenhalt der NATO stärken und so dazu beitragen, die besonderen Beziehungen zwischen Europa und den USA auf eine Grundlage zu stellen, die den aktuellen geopolitischen Umbrüchen Rechnung trägt.",107.0
6246,fdp,wo wir das von der Großen Koalition noch immer nicht ratifizierte EU-Kanada-Handelsabkommen CETA schnellstens verabschieden wollen.,407.0
6247,fdp,"Wir Freie Demokraten wollen starke und handlungsfähige Vereinte Nationen (VN), die ihrer weltpolitischen Verantwortung für Sicherheit und Frieden gerecht werden.",107.0
6248,fdp,75 Jahre nach ihrer Gründung müssen die Vereinten Nationen dringend reformiert werden.,107.0
6249,fdp,Insbesondere der Sicherheitsrat der Vereinten Nationen muss an die veränderte Staatenwelt des 21. Jahrhunderts angepasst werden.,107.0
6250,fdp,Im Rahmen einer VN-Reform setzen wir uns zudem für einen ständigen europäischen Sitz im Sicherheitsrat der Vereinten Nationen und den Ausbau des Konsenses über die Schutzverantwortung („Responsibility to Protect“) ein.,107.0
6251,fdp,"Wir wollen, dass Deutschland beim Schutz der Menschenrechte eine Vorreiterrolle einnimmt und Führungsstärke zeigt.",201.2
6252,fdp,Wir Freie Demokraten wollen den Schutz der Menschenrechte im digitalen Zeitalter stärken.,201.2
6253,fdp,Hierfür wollen wir die Internetfreiheit,201.1
6254,fdp,und digitalen Menschenrechte zu neuen außenpolitischen Schwerpunkten machen.,201.2
6255,fdp,"Beim Ausbau des Menschenrechtsschutzes im digitalen Zeitalter muss Deutschland im Zuge einer effektiven Cybersicherheitsstrategie in Europa und international eine Führungsrolle einnehmen – insbesondere beim Recht auf Privatsphäre, Anonymität im Internet und Verschlüsselung sowie beim Schutz personenbezogener Daten und vor Massenüberwachung.",201.2
6256,fdp,Wir wollen deshalb die Position von Frauen in der Krisen- und Konfliktbewältigung stärken.,503.0
6257,fdp,"Daher fordern wir eine stärkere Anstrengung bei der Positionierung von Frauen in Schlüssel- und Führungspositionen bei der UNO, der EU und im Bund.",503.0
6258,fdp,"Der Nationale Aktionsplan „Frauen, Frieden, Sicherheit“ und die entsprechende Resolution 1325 der Vereinten Nationen (VN) müssen ambitioniert umgesetzt werden.",503.0
6259,fdp,"Wir setzen uns deshalb dafür ein, dass diese Form der Kriegsführung geächtet wird und Vertragsstaaten sowohl die VN-Frauenrechtskonvention (CEDAW) als auch die Istanbul-Konvention einhalten und umsetzen.",605.1
6260,fdp,"Wir Freie Demokraten wollen, dass sich Deutschland gemeinsam mit EU-Partnern konsequent für die Stärkung von LSBTI-Rechten einsetzt,",503.0
6261,fdp,und für die Abschaffung diskriminierender Gesetze eintritt.,503.0
6262,fdp,"Bei Strafverschärfungen gegen LSBTI muss Deutschland die Entwicklungszusammenarbeit im Dialog mit Nichtregierungsorganisationen vor Ort auf den Prüfstand stellen, gegebenenfalls die Budgethilfe streichen und die Zusammenarbeit mit staatlichen Einrichtungen beenden.",503.0
6263,fdp,Auf Ebene der Vereinten Nationen fordern wir eine Konvention für LSBTI- Rechte nach dem Vorbild der Frauenrechtskonvention.,503.0
6264,fdp,Nirgendwo dürfen homosexuelle Handlungen und die geschlechtliche Identität kriminalisiert werden.,503.0
6265,fdp,In der EU soll die Bundesregierung auf einen europaweiten Schutz von LSBTI-Rechten hinwirken.,503.0
6266,fdp,Innerhalb der EU geschlossene gleichgeschlechtliche Ehen sollen mit allen Rechten und Pflichten anerkannt werden.,604.0
6267,fdp,Wir Freie Demokraten setzen auf gelebte Eigenverantwortung von Unternehmen und Konsumenten zum besseren Schutz der Menschenrechte.,201.2
6268,fdp,"Gleichzeitig wollen wir daran mitwirken, dass Unternehmen durch die Beachtung von Menschenrechten mehr Wettbewerbsvorteile als -nachteile haben.",401.0
6269,fdp,Daher treten wir für eine einheitliche europäische Regelung zur menschenrechtlichen Sorgfaltspflicht in der Lieferkette ein.,403.0
6270,fdp,"Wir sind überzeugt, dass nur gemeinsame europäische Standards dem Binnenmarkt gerecht werden und zu einer positiven und nachhaltigen Wertschöpfungskette beitragen.",416.2
6271,fdp,Viele deutsche und europäische Unternehmen leisten bereits jetzt einen wichtigen Beitrag zur schrittweisen Verbesserung der Lebensbedingungen sowie der menschenrechtlichen und sozialen Lage in Entwicklungsländern.,107.0
6272,fdp,"Damit das Engagement nicht gefährdet wird, sollte die Haftung in der Lieferkette nur auf den Bereich der direkten Kontrolle bezogen werden, ohne neue zivilrechtliche Haftungsansprüche zu begründen.",401.0
6273,fdp,"Wir schlagen einen risiko-, größen- und sektorspezifischen Ansatz vor.",401.0
6274,fdp,Die Schaffung weiterer Dokumentationspflichten oder unnötiger bürokratischer Hürden lehnen wir ab.,401.0
6275,fdp,Die Beachtung von sozialen und ökologischen Kriterien fördert zudem Investitionen von verantwortungsbewussten Unternehmerinnen und Unternehmern.,402.0
6276,fdp,Vor allem kleine und mittlere Unternehmen sollten bei ihrem Engagement in Entwicklungsländern unterstützt werden.,107.0
6277,fdp,"Wir Freie Demokraten setzen uns deshalb für eine werteorientierte Entwicklungspolitik ein, die Chancen ermöglicht und Armut bekämpft.",107.0
6278,fdp,und Soziale Marktwirtschaft in der Entwicklungszusammenarbeit zu fördern.,403.0
6279,fdp,"Wir werden die öffentlichen Mittel der Entwicklungszusammenarbeit als Hebel nutzen, um nationale und internationale Privatinvestitionen sowie philanthropisches Engagement zu mobilisieren und staatliche Eigeneinnahmen in Entwicklungsländern zu generieren.",107.0
6280,fdp,Wir Freie Demokraten bekennen uns zu den 17 Nachhaltigkeitszielen („Sustainable Development Goals“ – SDGs) der Agenda 2030 der Vereinten Nationen,416.2
6281,fdp,Wir fordern deshalb die Weiterentwicklung der Deutschen Nachhaltigkeitsstrategie (DNS) entlang dieser Ziele und Indikatoren.,416.2
6282,fdp,Wir Freie Demokraten sehen in nachhaltiger Entwicklung die Chance auf mehr Freiheit für uns alle und für zukünftige Generationen.,201.1
6283,fdp,"Die globalen Herausforderungen des 21. Jahrhunderts, wie die aktuelle Covid-19-Pandemie, Klimaveränderungen und Umweltzerstörung, armuts- und kriegsbedingte Fluchtbewegungen, zerfallende Staaten und schlechte Regierungsführung verlangen einerseits ein besser abgestimmtes europäisches und internationales Vorgehen und andererseits eine einheitliche deutsche Positionierung.",107.0
6284,fdp,"Mit einer modernen und innovativen Entwicklungspolitik unterstützen wir unsere Partnerinnen und Partner, die Chancen der Digitalisierung, Automatisierung und Urbanisierung in Wert zu setzen.",107.0
6285,fdp,Wir Freie Demokraten setzen uns für die Stärkung der europäischen und internationalen Entwicklungszusammenarbeit ein.,107.0
6286,fdp,"Die Bekämpfung von Hunger, die Förderung von Bildung, der Einsatz für den internationalen Klima-, Arten- und Umweltschutz, die Gesundheitsversorgung sowie sexuelle und reproduktive Rechte können wir nur gemeinsam mit unseren europäischen und internationalen Partnerinnen und Partnern erreichen.",107.0
6287,fdp,Durch eine stärkere Kooperation und Koordination mit unseren europäischen und internationalen Partnerinnen und Partnern wollen wir zusätzlich Synergien schaffen und die Wirkung der internationalen Entwicklungszusammenarbeit deutlich steigern.,107.0
6288,fdp,"Dabei gilt es, sämtliche Entwicklungs- und Wiederaufbaumaßnahmen neben der Förderung von Wachstum und Beschäftigung zwingend auch an die Stärkung der wirtschaftlichen, sozialen und ökologischen Widerstandskraft in den Partnerländern zu binden.",107.0
6289,fdp,"Hierzu wollen wir auch die multilaterale Unterstützung für die am wenigsten entwickelten Länder (LDCs) stärken und bis spätestens 2030 0,2 Prozent des Bruttoinlandsprodukts, vorrangig für multilaterale Initiativen, zur Verfügung stellen.",107.0
6290,fdp,Wir Freie Demokraten setzen uns für die Schaffung einer Europäischen Entwicklungsbank unter dem Dach der Europäischen Investitionsbank (EIB) ein.,108.0
6291,fdp,"Angesichts gegenwärtiger und zukünftiger Herausforderungen muss die europäische Entwicklungspolitik schlagkräftiger werden, um freiheitliche Werte weltweit verteidigen zu können.",201.1
6292,fdp,Dafür muss die Entwicklungszusammenarbeit der EU und ihrer Mitgliedstaaten besser aufeinander abgestimmt werden.,108.0
6293,fdp,Wir Freie Demokraten fordern eine europäisch und zwischen den europäischen Mitgliedstaaten abgestimmte Afrikapolitik.,107.0
6294,fdp,"Wir wollen die Staaten Afrikas partnerschaftlich bei der Stärkung von Wirtschaft, Politik, Zivilgesellschaft und, sofern geboten, der Sicherheitskräfte unterstützen.",107.0
6295,fdp,"So wollen wir nicht nur Europas historischer Verantwortung gerecht werden,",103.1
6296,fdp,sondern auch die Integration Afrikas in regionale und globale Wirtschaftskreisläufe fördern.,107.0
6297,fdp,Zudem wollen wir Anreize für gute Regierungsführung schaffen.,202.1
6298,fdp,"Wir begrüßen, dass die Wirtschaftspartnerschaftsabkommen der EU mit regionalen Gruppen von AKP-Staaten (Organisation afrikanischer, karibischer und pazifischer Staaten) die Handelsbeziehungen zwischen EU und Afrika auf eine WTO-konforme Rechtsgrundlage stellen und allen afrikanischen Staaten einen erleichterten und bevorzugten Marktzugang bieten.",107.0
6299,fdp,Ziel muss dennoch der vollständige Zugang zum EU-Binnenmarkt und der Abbau protektionistischer Maßnahmen sein.,407.0
6300,fdp,Marktverzerrende Subventionen der EU insbesondere im Agrarbereich dürfen den Aufbau wettbewerbsfähiger Märkte in Afrika nicht untergraben.,403.0
6301,fdp,Die EU muss die regionale wirtschaftliche Integration innerhalb Afrikas,107.0
6302,fdp,und die nachhaltige Wertschöpfung vor Ort stärker unterstützen.,416.2
6303,fdp,Deshalb wollen wir die Afrikanische Union bei der Realisierung der kontinentalen Freihandelszone (AfCFTA) aktiv unterstützen.,107.0
6304,fdp,"Wie alle klassischen Einwanderungsländer braucht es daher klare Regeln für Einwanderung nach eigenen Interessen, gebündelt in einem Einwanderungsgesetzbuch.",602.2
6305,fdp,"Zugleich gilt es, die humanitären Verpflichtungen gegenüber Schutzbedürftigen zu erfüllen.",201.2
6306,fdp,Wir wollen Humanität und Ordnung miteinander verbinden.,201.2
6307,fdp,Wir Freie Demokraten wollen ein Einwanderungsrecht aus einem Guss in Form eines zusammenhängenden Einwanderungsgesetzbuches schaffen.,602.2
6308,fdp,Wir Freie Demokraten wollen die Einwanderung in den Arbeitsmarkt verständlich und einfach steuern.,602.2
6309,fdp,Dazu fordern wir ein modernes Zwei-Säulen-System.,602.2
6310,fdp,"Dieses besteht aus einer überarbeiteten „Blue Card“ als Kerninstrument der Fachkräfteeinwanderung mit Arbeitsplatzangebot, die auch für nicht-akademische Fachkräfte geöffnet werden muss, und der Einführung einer Chancenkarte für ein Punktesystem nach kanadischem Vorbild, um für Fachkräfte die Möglichkeit zu schaffen, auch ohne Arbeitsplatzangebot zur Arbeitssuche nach Deutschland zu kommen.",602.2
6311,fdp,"Die Steuerung soll hier über Kriterien wie Bildungsgrad, Deutsch- oder auch gute Englischkenntnisse, Alter, Berufserfahrung und den aktuellen Fachkräftebedarf am Arbeitsmarkt erfolgen.",602.2
6312,fdp,"Mittelfristig soll die Chancenkarte in einem europäischen Talentpool aufgehen, um Europas Attraktivität für qualifizierte Fachkräfte und Studierende zu erhöhen und zu vereinheitlichen.",602.2
6313,fdp,"Für beide Säulen muss es für alle Berufe eine einzige gemeinsame bundesweit zuständige Anerkennungsstelle geben, die die Prüfung strukturiert und professionell vornimmt.",302.0
6314,fdp,Für gut integrierte Schutzsuchende muss es die Möglichkeit eines „Spurwechsels“ in eine der beiden Säulen der Einwanderung in den Arbeitsmarkt geben.,602.2
6315,fdp,Für uns Freie Demokraten ist das Grundrecht auf Asyl für politisch Verfolgte unantastbar.,201.2
6316,fdp,"Dabei wollen wir zwischen politisch Verfolgten, Kriegsflüchtlingen und dauerhaften Einwanderern unterscheiden.",601.2
6317,fdp,"Für Kriegs- und Bürgerkriegsflüchtlinge wollen wir einen eigenen unbürokratischen Status schaffen - einen vorübergehenden humanitären Schutz, der auf die Dauer des Krieges begrenzt ist.",201.2
6318,fdp,Nach Identitätsfeststellung soll dieser Status unkompliziert verliehen und damit das Asylsystem massiv entlastet werden.,201.2
6319,fdp,Die Kompetenzen von Bund und Ländern sollten klar getrennt werden.,301.0
6320,fdp,"Der Bund sollte für alle Fragen des Schutzstatus und der Beendigung des Aufenthaltes einschließlich der Abschiebung zuständig sein, damit sich die Länder auf die Aufgabe der Integration konzentrieren können.",301.0
6321,fdp,Zu einem geordneten Einwanderungsrecht gehören auch eine konsequente Durchsetzung der Ausreisepflicht durch Abschiebung und die Schaffung von ausreichend Abschiebehaftplätzen.,601.2
6322,fdp,"Zugleich brauchen besonders vulnerable Gruppen, zum Beispiel Verfolgte aus religiösen Gründen oder aufgrund sexueller Identität, sichere Verfahren und eine sichere Unterbringung sowie im Fall sogenannter sicherer Herkunftsländer eine besondere Rechtsberatung, um Anträge form- und fristgerecht stellen zu können.",201.2
6323,fdp,"Wir Freie Demokraten fordern als Kern einer Fortentwicklung der Gemeinsamen Europäischen Asylpolitik eine verbindliche Verteilung der Schutzsuchenden unter den EU-Staaten, es sei denn, sie haben erkennbar keine Bleibeperspektive.",108.0
6324,fdp,"Staaten, die sich an dieser „Koalition der Willigen“ nicht beteiligen, müssen mit angemessenen Kürzungen von Zuwendungen aus dem EU-Haushalt rechnen, die dann zur Finanzierung der Kosten der Aufnahme von Flüchtlingen verwendet werden.",602.2
6325,fdp,"Wir Freie Demokraten wollen eine feste, achtjährige Zuständigkeit des EU-Mitgliedstaates, dem eine Schutzsuchende oder ein Schutzsuchender zugeteilt wurde.",108.0
6326,fdp,Die Rücküberstellung in den zuständigen EU-Staat muss vereinfacht werden.,108.0
6327,fdp,Hilfsleistungen sollen die Schutzsuchenden in der Regel nur im zuständigen EU-Staat erhalten.,108.0
6328,fdp,Damit wollen wir die Dublin- Regelungen weiterentwickeln,108.0
6329,fdp,und Sekundärmigration wirksam verhindern.,601.2
6330,fdp,"Wir Freie Demokraten fordern, dass Asylanträge auch im Ausland in den Botschaften von EU- Mitgliedstaaten gestellt werden können.",602.2
6331,fdp,Dazu sollten im europäischen Recht eindeutige Regelungen verankert werden.,108.0
6332,fdp,Wir Freie Demokraten fordern einen schnelleren Ausbau der EU-Grenzschutzagentur Frontex auf die vorgesehene Personalstärke von 10.000 Beamtinnen und Beamten – begleitet von einer strukturellen Reform sowie einer Erweiterung von Kontroll- und Transparenzmechanismen.,104.0
6333,fdp,Deutschland muss sich hieran stärker beteiligen.,104.0
6334,fdp,Ein Raum ohne Binnengrenzen erfordert einen starken Schutz der Außengrenzen.,104.0
6335,fdp,"Frontex sollte auch die Seenotrettung übernehmen, um endlich das grausame Sterben auf dem Mittelmeer zu beenden.",201.2
6336,fdp,Wir setzen uns für die Aufklärung solcher Vorkommnisse und für schärfere Mechanismen zur Verhinderung von Menschenrechtsverletzungen ein.,201.2
6337,fdp,"So stärken wir den europäischen Grenzschutz,",104.0
6338,fdp,und tragen Sorge für die Einhaltung der Menschenrechte an den Außengrenzen der EU.,201.2
6339,fdp,Wir Freie Demokraten fordern ein integrationspolitisches Leitbild.,607.2
6340,fdp,"Es soll die Prinzipien Weltoffenheit, Toleranz und Eigenverantwortung als Grundlage der Integration betonen und aus der Geschichte der Bundesrepublik Deutschland heraus verstehbar machen.",607.2
6341,fdp,"Sprach- und Integrationskurse müssen daher vom ersten Tag an flächendeckend und kostenlos angeboten, aber auch angenommen werden.",608.2
6342,fdp,"Ziel der Integrationskurse muss es vor allem sein, den Respekt vor unserer Rechtsordnung und Demokratie zu vermitteln,",202.1
6343,fdp,sowie die Toleranz gegenüber allen Formen des Glaubens und des Nichtglaubens.,604.0
6344,fdp,"Wir Freie Demokraten wollen eine Integrationspolitik, die Vielfalt begrüßt und daher Einwanderinnen und Einwanderer einlädt, Teil unserer Gesellschaft zu werden, ihnen aber auch eine eigene Integrationsleistung abverlangt.",608.2
6345,fdp,"Wir wollen die Chancen der Einwanderung für Deutschland nutzen, denn unser Land ist auf Einwanderung angewiesen.",602.2
6346,fdp,"Deshalb wollen wir Integration fördern: durch Angebote zum Erlernen unserer Sprache und unserer Gesellschaftsordnung, Integrationspaten nach kanadischem Vorbild sowie zusätzliche Integrationsmaßnahmen, die sich gezielt an Frauen, Kinder und Senioren, aber auch an besonders schutzbedürftige Personengruppen richten.",608.2
6347,fdp,"Bürokratische Hürden beim Einwanderungs- und Integrationsprozess sowie bei der Arbeitsaufnahme, wie die Vorrangprüfung oder die Sperrfrist für Asylbewerber, müssen abgebaut",303.0
6348,fdp,und Partnerschaften mit Herkunftsländern geschlossen werden.,107.0
6349,fdp,Wir Freie Demokraten begreifen die Verleihung der deutschen Staatsangehörigkeit als Ergebnis und Ziel einer gelungenen Integration in die deutsche Gesellschaft.,608.2
6350,fdp,Das deutsche Staatsangehörigkeitsrecht sollte im Fall einer Einbürgerung grundsätzlich auch die Mehrstaatigkeit zulassen.,607.2
6351,fdp,Wir fordern für Einwanderinnen und Einwanderer zudem einen vereinfachten Zugang zur deutschen Staatsangehörigkeit nach insgesamt vier Jahren.,607.2
6352,fdp,"Der Erwerb der deutschen Staatsangehörigkeit soll unabhängig vom Einwanderungsweg möglich sein, wenn zusätzlich ein Einbürgerungstest absolviert und das Bekenntnis zur Rechtsordnung unseres Grundgesetzes abgelegt werden.",607.2
6353,fdp,Für alle Neubürgerinnen und Neubürger wollen wir die flächendeckende Durchführung von Einbürgerungsfeiern unter Verwendung der Symbole der Bundesrepublik.,601.1
6354,fdp,"Wir Freie Demokraten wollen die Energiewende stärker innovativ, technologieoffen, international und als Gesamtsystem denken.",416.2
6355,fdp,"Wir werden die Klimaschutzziele nicht erreichen, indem wir in Deutschland nur auf direkte Elektrifizierung auf Basis erneuerbaren Stroms setzen.",416.2
6356,fdp,"Unser Ziel ist ein kosteneffizientes, sicheres und weltweit vernetztes europäisches Gesamtsystem „Energieversorgung“.",411.0
6357,fdp,"Wir wollen eine naturwissenschaftlich fundierte Energiepolitik, die auf Innovation, Wettbewerb und hohe gesellschaftliche Akzeptanz setzt.",411.0
6358,fdp,"Wir Freie Demokraten wollen die Umlagen, Steuern und Abgaben auf Energie umfassend reformieren.",403.0
6359,fdp,Dazu wollen wir die Stromsteuer auf das EU-Mindestmaß senken.,403.0
6360,fdp,"Die EEG- Umlage (Erneuerbare-Energien-Gesetz) wollen wir schrittweise abschaffen, indem die Förderzusagen aus der Vergangenheit weitestgehend aus den Einnahmen der CO2-Bepreisung finanziert und keine neuen Fördertatbestände geschaffen werden.",401.0
6361,fdp,Wir Freie Demokraten wollen erneuerbare Energien vollständig in den Wettbewerb überführen,401.0
6362,fdp,und die Förderung nach dem Erneuerbare-Energien-Gesetz (EEG) beenden.,401.0
6363,fdp,Gesetzlich vorgegebene Ausbaupfade für einzelne Technologien und staatlich garantierte Abnahmepreise lehnen wir ab.,401.0
6364,fdp,Deutsche Stromkunden haben den Ausbau erneuerbarer Energien bereits mit über 200 Milliarden Euro gefördert.,403.0
6365,fdp,Sie stehen heute für rund die Hälfte der Stromerzeugung in Deutschland und können künftig mehr Systemverantwortung übernehmen.,403.0
6366,fdp,"Auch die Eigenversorgung mit erneuerbarem Strom und die marktwirtschaftliche Nutzung von Strom aus Altanlagen, die aus der 20-jährigen EEG-Förderung fallen, wollen wir vereinfachen.",416.2
6367,fdp,Wir Freie Demokraten wollen ein regelmäßiges Monitoring (Stresstest) für Versorgungssicherheit mit Energie und dazu klare Kriterien gesetzlich festschreiben.,411.0
6368,fdp,Wir Freie Demokraten wollen Wasserstoff und synthetische Kraftstoffe neben Strom als zweite Säule des künftigen Energiesystems aufbauen,416.2
6369,fdp,und den Hochlauf der Wasserstoffwirtschaft schnellstmöglich vorantreiben.,410.0
6370,fdp,"Um die Produktion von Energieträgern zu vertretbaren Kosten sicherzustellen, muss weltweit in Anlagen investiert werden.",416.2
6371,fdp,Wir Freie Demokraten wollen die Gründung einer Europäischen Wasserstoffunion voranbringen.,108.0
6372,fdp,Daher müssen wir jetzt eine europäische Strategie für den Import klima-neutraler Gase und Kraftstoffe schaffen.,108.0
6373,fdp,Eine Europäische Wasserstoffunion verbindet Klimaschutz mit einer zukunftsfähigen Industrie und einer sicheren Energieversorgung.,108.0
6374,fdp,Wir Freie Demokraten wollen die Digitalisierung der Energiewende in Deutschland schneller und unbürokratischer voranbringen.,411.0
